"governor.position","governor.word","governor.tag","governor.category","governors.parent.category","conjunction.word","conjunction.tag","coordination.category","coordinations.parent.category","antecedent.category","no.conjuncts","L.conjunct","L.category","L.head.word","L.head.tag","L.head.category","L.words","L.tokens","L.syllables","L.chars","R.conjunct","R.category","R.head.word","R.head.tag","R.head.category","R.words","R.tokens","R.syllables","R.chars","sentence","sent_id","double.governor"
"L",",","interp","spójnik","zdanie","a","conj","zdanie","zdanie","zdanie",2,"podanie z linii pola karnego dotarło do Kucharskiego,","zdanie","dotarło","praet:sg:n:perf","formaczas",8,9,19,53,"ten strzelił, stojąc tyłem do bramki","zdanie","strzelił","praet:sg:m1:perf","formaczas",6,7,11,36,"Po rzucie rożnym obrońcy Vardaru zbyt wolno wychodzili spod swojej bramki, podanie z linii pola karnego dotarło do Kucharskiego, a ten strzelił, stojąc tyłem do bramki.","NKJP_1M_1305000000004/morph_1-p/morph_1.71-s",
0,,,,,"a","conj","zdanie","wypowiedzenie",,2,"Skóra wokół poczerwieniała,","zdanie","poczerwieniała","praet:sg:f:perf","formaczas",3,4,9,27,"w kącikach ust pojawił się grymas skrywanego bólu","zdanie","pojawił","praet:sg:m3:perf","formaczas",8,8,17,49,"Skóra wokół poczerwieniała, a w kącikach ust pojawił się grymas skrywanego bólu.","NKJP_1M_2001000002/morph_10-p/morph_10.20-s",
0,,,,,"a","conj","zdanie","wypowiedzenie",,2,"Na kolację, oprócz gulaszu, był chleb i masło,","zdanie","był","praet:sg:m3:imperf","formaczas",8,11,13,46,"do masła dodano nóż","zdanie","dodano","imps:perf","formaczas",4,4,7,19,"Na kolację, oprócz gulaszu, był chleb i masło, a do masła dodano nóż.","NKJP_1M_2001000002/morph_11-p/morph_11.17-s",
0,,,,,"a","conj","zdanie","wypowiedzenie",,2,"Mijała minuta za minutą, czas wlókł się w nieskończoność,","zdanie",",","interp","spójnik",9,11,18,57,"nie pojawiał się nikt","zdanie","pojawiał","praet:sg:m1:imperf","formaczas",4,4,6,21,"Mijała minuta za minutą, czas wlókł się w nieskończoność, a nie pojawiał się nikt.","NKJP_1M_2002000188/morph_1-p/morph_1.23-s",
"L","zagadnień","subst:pl:gen:n","formarzecz","fno","a","conj","fwe","ff","fno",2,"powinny interesować jej członków,","fwe","powinny","winien:pl:n:imperf","formaczas",4,5,11,33,"wynikają z ustaw","fwe","wynikają","fin:pl:ter:imperf","formaczas",3,3,6,16,"Janina Cader-Drużkowska uważa, że komisja unika badania zagadnień, które powinny interesować jej członków, a wynikają z ustaw.","NKJP_1M_DP2003/morph_41-p/morph_41.21-s",
0,,,,,"a","conj","zdanie","wypowiedzenie",,2,"Sprawa nie jest wyjaśniona,","zdanie","jest","fin:sg:ter:imperf","formaczas",4,5,8,27,"ich uszkodzone działo, które śmy znaleźli, wcale nie świadczy o dezercji","zdanie","świadczy","fin:sg:ter:imperf","formaczas",11,13,21,72,"- Sprawa nie jest wyjaśniona, a ich uszkodzone działo, któreśmy znaleźli, wcale nie świadczy o dezercji.","NKJP_1M_2002000047/morph_5-p/morph_5.45-s",
0,,,,,"a","conj","zdanie","wypowiedzenie",,2,"Aby stosować prawo, trzebaby najpierw pojmać przestępców,","zdanie","trzeba~by","pred~qub","formaczas",7,10,16,57,"oni właśnie byli teraz panami, zwyciężyli","zdanie",",","interp","spójnik",6,7,14,41,"Aby stosować prawo, trzeba by najpierw pojmać przestępców, a oni właśnie byli teraz panami, zwyciężyli.","NKJP_1M_2004000000600/morph_57-p/morph_57.62-s",
0,,,,,"a","conj","zdanie","wypowiedzenie",,2,"To pierwszy krok,","zdanie","To","pred","formaczas",3,4,4,17,"potem się zobaczy","zdanie","zobaczy","fin:sg:ter:perf","formaczas",3,3,6,17,"To pierwszy krok, a potem się zobaczy.","NKJP_1M_2004000000600/morph_48-p/morph_48.81-s",
"L","okresie","subst:sg:loc:m3","formarzecz","fno","a","conj","fwe","ff","fno",2,"formalnie został rozwiązany po przegranej pierwszej Wojnie Światowej,","fwe","został","praet:sg:m3:perf","formaczas",8,9,20,69,"faktycznie funkcjonował nadal pod nazwą Truppenamt'u","fwe","funkcjonował","praet:sg:m3:imperf","formaczas",6,6,16,52,"Tak pozostało nawet w okresie, kiedy Sztab Generalny formalnie został rozwiązany po przegranej pierwszej Wojnie Światowej, a faktycznie funkcjonował nadal pod nazwą Truppenamt'u.","NKJP_1M_2004000000600/morph_115-p/morph_115.26-s",
"L","Jeżeli","comp","spójnik","fzd","a","conj","zdanie","fzd","fzd",2,"nasz samochód to combi lub van,","zdanie","to","pred","formaczas",6,7,9,31,"zwierzak jest duży","zdanie","jest","fin:sg:ter:imperf","formaczas",3,3,5,18,"Jeżeli nasz samochód to combi lub van, a zwierzak jest duży, możemy przewozić go w odpowiednio przygotowanym bagażniku.","NKJP_1M_1303900005/morph_4-p/morph_4.37-s",
0,,,,,"a","conj","zdanie","wypowiedzenie",,2,"Nie zamyka to dalszych negocjacji z Gminą,","zdanie","zamyka","fin:sg:ter:imperf","formaczas",7,8,14,42,"zarząd powiatu na najbliższą sesję ma przygotować inne warianty rozwiązania problemu basenu, hotelu i hali sportowej","zdanie","ma","fin:sg:ter:imperf","formaczas",16,17,40,116,"Nie zamyka to dalszych negocjacji z Gminą, a zarząd powiatu na najbliższą sesję ma przygotować inne warianty rozwiązania problemu basenu, hotelu i hali sportowej.","NKJP_1M_GazetaGoleniowska/morph_1-p/morph_1.75-s",
0,,,,,"a","conj","zdanie","wypowiedzenie",,2,"Grupa kierowana przez Marka Kościółka została tam zaproszona przez Klub Studencki ""Żak"",","zdanie","została","praet:sg:f:perf","formaczas",12,15,27,88,"wystawi swój głośny spektakl ""Głosy""","zdanie","wystawi","fin:sg:ter:perf","formaczas",5,7,10,36,"Grupa kierowana przez Marka Kościółka została tam zaproszona przez Klub Studencki ""Żak"", a wystawi swój głośny spektakl ""Głosy"".","NKJP_1M_GazetaGoleniowska/morph_53-p/morph_53.32-s",
0,,,,,"a","conj","zdanie","wypowiedzenie",,2,"Święto Plonów zaplanowane zostało na 8 września,","zdanie","zostało","praet:sg:n:perf","formaczas",7,8,16,48,"odbędzie się na placu zabaw w Kątach","zdanie","odbędzie","fin:sg:ter:perf","formaczas",7,7,12,36,"Święto Plonów zaplanowane zostało na 8 września, a odbędzie się na placu zabaw w Kątach.","NKJP_1M_GazetaGoleniowska/morph_19-p/morph_19.26-s",
"L","nastąpi","fin:sg:ter:perf","formaczas","fwe","a","conj","fno","fw","zdanie",2,"część wieńcowa,","fno","część","subst:sg:nom:f","formarzecz",2,3,4,15,"po niej bogaty program artystyczny","fno","program","subst:sg:nom:m3","formarzecz",5,5,11,34,"Rozpocznie się tradycyjną mszą polową, później nastąpi część wieńcowa, a po niej bogaty program artystyczny.","NKJP_1M_GazetaGoleniowska/morph_19-p/morph_19.44-s",
"L","I","conj","spójnik","wypowiedzenie","a","conj","zdanie","wypowiedzenie","wypowiedzenie",2,"szedłem przez te stygnące odchody coraz bardziej markotny,","zdanie","szedł~em","praet:sg:m1:imperf~aglt:sg:pri:imperf:wok","formaczas",8,10,17,58,"przygnębienia przybywało mi z każdym krokiem","zdanie","przybywało","praet:sg:n:imperf","formaczas",6,6,14,44,"I szedłem przez te stygnące odchody coraz bardziej markotny, a przygnębienia przybywało mi z każdym krokiem.","NKJP_1M_2004000043/morph_2-p/morph_2.19-s",
0,,,,,"a","conj","zdanie","wypowiedzenie",,2,"Taboret upadł z dramatycznym łoskotem,","zdanie","upadł","praet:sg:m3:perf","formaczas",5,6,12,38,"on, wierzgając nogami, zawisł niczym gotowy do wypatroszenia wieprz","zdanie","zawisł","praet:sg:m1:perf","formaczas",9,11,21,67,"Taboret upadł z dramatycznym łoskotem, a on, wierzgając nogami, zawisł niczym gotowy do wypatroszenia wieprz.","NKJP_1M_2004000069/morph_4-p/morph_4.57-s",
0,,,,,"a","conj","zdanie","wypowiedzenie",,2,"Stał się autem bardziej ""kulturalnym"" i łatwiejszym do codziennej jazdy,","zdanie","Stał","praet:sg:m2:perf","formaczas",10,13,21,72,"przy tym nie stracił zdolności do poruszania się w ciężkim terenie","zdanie","stracił","praet:sg:m2:perf","formaczas",11,11,20,66,"Stał się autem bardziej ""kulturalnym"" i łatwiejszym do codziennej jazdy, a przy tym nie stracił zdolności do poruszania się w ciężkim terenie.","NKJP_1M_1202900070/morph_8-p/morph_8.36-s",
0,,,,,"a","conj","zdanie","zdanie",,2,"przez sen słyszałam rozmowy na temat filmu ""Niewolnica Isaura"",","zdanie","słyszała~m","praet:sg:f:imperf~aglt:sg:pri:imperf:nwok","formaczas",9,13,19,63,"ten film idzie w niedzielę","zdanie","idzie","fin:sg:ter:imperf","formaczas",5,5,7,26,"- Chyba tak, bo przez sen słyszałam rozmowy na temat filmu ""Niewolnica Isaura"", a ten film idzie w niedzielę.","NKJP_1M_3302000019/morph_18-p/morph_18.58-s",
0,,,,,"a","conj","zdanie","wypowiedzenie",,2,"Na szczęście, polichlorek winylu jest już stosowany na znacznie mniejszą skalę,","zdanie","jest","fin:sg:ter:imperf","formaczas",11,13,23,79,"wyroby z niego są wyraźnie oznakowane","zdanie","są","fin:pl:ter:imperf","formaczas",6,6,14,37,"Na szczęście, polichlorek winylu jest już stosowany na znacznie mniejszą skalę, a wyroby z niego są wyraźnie oznakowane.","NKJP_1M_1204900000001/morph_34-p/morph_34.54-s",
0,,,,,"a","conj","zdanie","wypowiedzenie",,2,"Wczorajsze minęło i nie wróci,","zdanie","i","conj","spójnik",5,6,10,30,"dzisiaj mnie to ni ziębi, ni grzeje","zdanie","ni","conj","spójnik",7,8,10,35,"Wczorajsze minęło i nie wróci, a dzisiaj mnie to ni ziębi, ni grzeje.","NKJP_1M_WilkDom/morph_3-p/morph_3.32-s",
0,,,,,"a","conj","zdanie","wypowiedzenie",,2,"Prowadzący suzuki grand vitara 48-letni Zbigniew S. na prostym odcinku drogi na oblodzonej nawierzchni stracił panowanie nad kierownicą,","zdanie","stracił","praet:sg:m1:perf","formaczas",18,20,43,136,"auto bokiem uderzyło w drzewo","zdanie","uderzyło","praet:sg:n:perf","formaczas",5,5,10,29,"Prowadzący suzuki grand vitara 48-letni Zbigniew S. na prostym odcinku drogi na oblodzonej nawierzchni stracił panowanie nad kierownicą, a auto bokiem uderzyło w drzewo.","NKJP_1M_KurierKwidzynski/morph_8-p/morph_8.45-s",
0,,,,,"a","conj","zdanie","wypowiedzenie",,2,"Auto zostało całkowicie zniszczone,","zdanie","zostało","praet:sg:n:perf","formaczas",4,5,12,35,"kierowcę strażacy wydobyli za pomocą narzędzi hydraulicznych","zdanie","wydobyli","praet:pl:m1:perf","formaczas",7,7,21,60,"Auto zostało całkowicie zniszczone, a kierowcę strażacy wydobyli za pomocą narzędzi hydraulicznych.","NKJP_1M_KurierKwidzynski/morph_8-p/morph_8.70-s",
0,,,,,"a","conj","zdanie","wypowiedzenie",,2,"Ty, bracie, odziedziczysz po mnie majątek,","zdanie","odziedziczysz","fin:sg:sec:perf","formaczas",6,9,11,42,"to jest rzecz handlowa","zdanie","to~jest","pred~fin:sg:ter:imperf","formaczas",4,4,6,22,"Ty, bracie, odziedziczysz po mnie majątek, a to jest rzecz handlowa.","NKJP_1M_3102000009/morph_10-p/morph_10.44-s",
0,,,,,"a","conj","fpm","fw",,2,"Może w Santiago, może w Miami,","fpm",",","interp","spójnik",6,8,11,30,"może w Buenos Aires","fpm","w","prep:loc:nwok","przyimek",4,4,6,19,"Może w Santiago, może w Miami, a może w Buenos Aires?","NKJP_1M_2002000194/morph_4-p/morph_4.56-s",
0,,,,,"a","conj","zdanie","wypowiedzenie",,2,"Wyzdrowiej tylko,","zdanie","Wyzdrowiej","impt:sg:sec:perf","formaczas",2,3,5,17,"zobaczysz, jak cię stłukę","zdanie","zobaczysz","fin:sg:sec:perf","formaczas",4,5,8,25,"Wyzdrowiej tylko, a zobaczysz, jak cię stłukę...!""","NKJP_1M_2002000168/morph_5-p/morph_5.32-s",
0,,,,,"a","conj","zdanie","wypowiedzenie",,2,"Polska powoli suszyła się po wielkiej powodzi,","zdanie","suszyła","praet:sg:f:imperf","formaczas",7,8,15,46,"uwaga Czytelników kierowała się na politykę","zdanie","kierowała","praet:sg:f:imperf","formaczas",6,6,16,43,"Polska powoli suszyła się po wielkiej powodzi, a uwaga Czytelników kierowała się na politykę.","NKJP_1M_ZycieWarszawyPLUSZycie/morph_168-p/morph_168.25-s",
0,,,,,"a","conj","zdanie","wypowiedzenie",,2,"Innej alternatywy nie ma,","zdanie","ma","fin:sg:ter:imperf","formaczas",4,5,9,25,"wszelkie marzenia o samodzielnej roli quasi-mocarstwowej Polski są tylko rojeniami fantastów","zdanie","są","fin:pl:ter:imperf","formaczas",11,11,30,92,"Innej alternatywy nie ma, a wszelkie marzenia o samodzielnej roli quasi-mocarstwowej Polski są tylko rojeniami fantastów.","NKJP_1M_ZycieWarszawyPLUSZycie/morph_10-p/morph_10.51-s",
0,,,,,"a","conj","zdanie","wypowiedzenie",,2,"Laureatami interesują się firmy fonograficzne,","zdanie","interesują","fin:pl:ter:imperf","formaczas",5,6,17,46,"dla nikogo nie jest tajemnicą, że tylko one mogą wypromować muzyka","zdanie","jest","fin:sg:ter:imperf","formaczas",11,12,23,66,"Laureatami interesują się firmy fonograficzne, a dla nikogo nie jest tajemnicą, że tylko one mogą wypromować muzyka.","NKJP_1M_ZycieWarszawyPLUSZycie/morph_135-p/morph_135.76-s",
0,,,,,"a","conj","zdanie","wypowiedzenie",,2,"Warszawski Indeks Giełdowy zyskał 5 procent,","zdanie","zyskał","praet:sg:m3:perf","formaczas",6,7,13,44,"WIG20, indeks największych spółek na parkiecie, wzrósł o 6,1 procent","zdanie","wzrósł","praet:sg:m3:perf:nagl","formaczas",10,12,18,68,"Warszawski Indeks Giełdowy zyskał 5 procent, a WIG20, indeks największych spółek na parkiecie, wzrósł o 6,1 procent.","NKJP_1M_ZycieWarszawyPLUSZycie/morph_30-p/morph_30.62-s",
"R","mówi","fin:sg:ter:imperf","formaczas","fwe","a","conj","zdanie","fw","zdanie",2,"Już od pewnego czasu mówiło się, że spółki informatyczne są przewartościowane,","zdanie","mówiło","praet:sg:n:imperf","formaczas",11,13,26,78,"one ciągle szły w górę","zdanie","szły","praet:pl:f:imperf","formaczas",5,5,7,22,"Już od pewnego czasu mówiło się, że spółki informatyczne są przewartościowane, a one ciągle szły w górę - mówi Benita Mikołajewicz, analityk ING Barings.","NKJP_1M_ZycieWarszawyPLUSZycie/morph_124-p/morph_124.36-s",
0,,,,,"a","conj","zdanie","wypowiedzenie",,2,"Wiedziałam, że to nie ma sensu,","zdanie","Wiedziała~m","praet:sg:f:imperf~aglt:sg:pri:imperf:nwok","formaczas",6,9,10,31,"jednak wsłuchałam się w szept drzewa","zdanie","wsłuchała~m","praet:sg:f:perf~aglt:sg:pri:imperf:nwok","formaczas",6,7,10,36,"Wiedziałam, że to nie ma sensu, a jednak wsłuchałam się w szept drzewa.","NKJP_1M_2004000000310/morph_12-p/morph_12.83-s",
0,,,,,"a","conj","zdanie","wypowiedzenie",,2,"Ona płakała,","zdanie","płakała","praet:sg:f:imperf","formaczas",2,3,4,12,"za chwilę płakałyśmy już obie","zdanie","płakały~śmy","praet:pl:f:imperf~aglt:pl:pri:imperf:nwok","formaczas",5,6,9,29,"Ona płakała, a za chwilę płakałyśmy już obie.","NKJP_1M_2004000000310/morph_11-p/morph_11.91-s",
0,,,,,"a","conj","zdanie","wypowiedzenie",,2,"To rekin,","zdanie","To","pred","formaczas",2,3,3,9,"ty się boisz, że przy pierwszej okazji wytarmoszę go za płetwy","zdanie","boisz","fin:sg:sec:imperf","formaczas",11,12,18,62,"- To rekin, a ty się boisz, że przy pierwszej okazji wytarmoszę go za płetwy.","NKJP_1M_2002000176/morph_1-p/morph_1.38-s",
0,,,,,"a","conj","zdanie","wypowiedzenie",,2,"Sklepy, jak mówi dyrektor handlowy Remy, Sławomir Monikowski, działają według zasad franszyzy,","zdanie","działają","fin:pl:ter:imperf","formaczas",12,16,30,94,"opłata jest powiązana z wielkością obrotów","zdanie","jest","fin:sg:ter:imperf","formaczas",6,6,14,42,"Sklepy, jak mówi dyrektor handlowy Remy, Sławomir Monikowski, działają według zasad franszyzy, a opłata jest powiązana z wielkością obrotów.","NKJP_1M_Rzeczpospolita/morph_49-p/morph_49.62-s",
0,,,,,"a","conj","zdanie","wypowiedzenie",,2,"Unoszą się nad nim tumany kurzu, panuje hałas, którego źródłem są pracujące maszyny drogowe,","zdanie",",","interp","spójnik",14,17,32,92,"na dodatek poznikała większość chodników","zdanie","poznikała","praet:sg:f:perf","formaczas",5,5,13,40,"Unoszą się nad nim tumany kurzu, panuje hałas, którego źródłem są pracujące maszyny drogowe, a na dodatek poznikała większość chodników.","NKJP_1M_1303900003/morph_31-p/morph_31.34-s",
0,,,,,"a","conj","zdanie","wypowiedzenie",,2,"Z Urzędu Miasta wyniesiono kiedyś muszlę klozetową i gaśnicę,","zdanie","wyniesiono","imps:perf","formaczas",9,10,21,61,"z poczty klienci kradną nawet miseczki do nawilżania znaczków i czyste blankiety","zdanie","kradną","fin:pl:ter:imperf","formaczas",12,12,25,80,"Z Urzędu Miasta wyniesiono kiedyś muszlę klozetową i gaśnicę, a z poczty klienci kradną nawet miseczki do nawilżania znaczków i czyste blankiety.","NKJP_1M_1303900007/morph_8-p/morph_8.45-s",
0,,,,,"a","conj","fwe","ff",,2,"ponad milion osób ginie w wypadkach drogowych,","fwe","ginie","fin:sg:ter:imperf","formaczas",7,8,14,46,"ok. 40 mln odnosi rany","fwe","odnosi","fin:sg:ter:imperf","formaczas",5,6,10,22,"Rocznie na świecie ponad milion osób ginie w wypadkach drogowych, a ok. 40 mln odnosi rany.","NKJP_1M_1202900001005/morph_4-p/morph_4.25-s",
0,,,,,"a","conj","zdanie","wypowiedzenie",,2,"Leki na obniżenie temperatury nie działały,","zdanie","działały","praet:pl:m3:imperf","formaczas",6,7,16,43,"sytuacja, według słów Havlovej, w nocy z poniedziałku na wtorek stała się krytyczna","zdanie","stała","praet:sg:f:perf","formaczas",13,15,27,83,"Leki na obniżenie temperatury nie działały, a sytuacja, według słów Havlovej, w nocy z poniedziałku na wtorek stała się krytyczna.","NKJP_1M_1305000001670/morph_1-p/morph_1.67-s",
"L",",","interp","spójnik","fno","a","conj","fno","fno","fno",2,"tylny,","fno","tylny","adj:sg:nom:m3:pos","formaprzym",1,2,2,6,"nawet przedni pierwszego kręgu ogonowego","fno","przedni","adj:sg:nom:m3:pos","formaprzym",5,5,13,40,"Najczęściej zdarza się zwich boczny, tylny, a nawet przedni pierwszego kręgu ogonowego.","NKJP_1M_3302000000214/morph_10-p/morph_10.64-s",
0,,,,,"a","conj","zdanie","wypowiedzenie",,2,"Indywidualnie triumfował Grzegorz Pajda z Eurosportu,","zdanie","triumfował","praet:sg:m1:imperf","formaczas",6,7,18,53,"najszybszą wśród kobiet była Aleksandra Kruczkowska z Muzycznego Radia","zdanie","była","praet:sg:f:imperf","formaczas",9,9,21,70,"Indywidualnie triumfował Grzegorz Pajda z Eurosportu, a najszybszą wśród kobiet była Aleksandra Kruczkowska z Muzycznego Radia.","NKJP_1M_1305000000640/morph_1-p/morph_1.64-s",
"L","że","comp","spójnik","fzd","a","conj","zdanie","fzd","fzd",2,"on, pytany, kogo nie zaprosił, mówił o Macierewiczu, o ojcu Rydzyku,","zdanie","mówił","praet:sg:m1:imperf","formaczas",11,16,25,68,"za to dopuszczał zaproszenie generała Jaruzelskiego","zdanie","dopuszczał","praet:sg:m1:imperf","formaczas",6,6,18,51,"To nie przypadek, że on, pytany, kogo nie zaprosił, mówił o Macierewiczu, o ojcu Rydzyku, a za to dopuszczał zaproszenie generała Jaruzelskiego.","NKJP_1M_1202000008/morph_42-p/morph_42.82-s",
0,,,,,"a","conj","zdanie","wypowiedzenie",,2,"Przesłuchujący oniemiał,","zdanie","oniemiał","praet:sg:m1:perf","formaczas",2,3,7,24,"stojący obok śledczy Zudow nachylił się do jego ucha i wyszeptał : - Towarzyszu pułkowniku, to fanatyk","zdanie","i","conj","spójnik",17,18,34,102,"Przesłuchujący oniemiał, a stojący obok śledczy Zudow nachylił się do jego ucha i wyszeptał: - Towarzyszu pułkowniku, to fanatyk.","NKJP_1M_1202000008/morph_11-p/morph_11.23-s",
0,,,,,"a","conj","zdanie","wypowiedzenie",,2,"Inwestycję wznowiono w połowie 2004 roku,","zdanie","wznowiono","imps:perf","formaczas",6,7,20,41,"wartość zadania wynosi 5,6 miliona złotych","zdanie","wynosi","fin:sg:ter:imperf","formaczas",6,6,14,42,"Inwestycję wznowiono w połowie 2004 roku, a wartość zadania wynosi 5,6 miliona złotych.","NKJP_1M_1303900006/morph_8-p/morph_8.41-s",
0,,,,,"a","conj","zdanie","wypowiedzenie",,2,"Chcemy, by lepiej rozumiały siebie,","zdanie","Chcemy","fin:pl:pri:imperf","formaczas",5,7,11,35,"one tego nie potrafią","zdanie","potrafią","fin:pl:ter:imperf","formaczas",4,4,7,21,"Chcemy, by lepiej rozumiały siebie, a one tego nie potrafią.","NKJP_1M_3301000004/morph_6-p/morph_6.64-s",
0,,,,,"a","conj","zdanie","wypowiedzenie",,2,"Samolot wylądował punktualnie o .1011,","zdanie","wylądował","praet:sg:m3:perf","formaczas",5,8,13,38,"pierwsi podróżni dostali róże od obsługi lotniska","zdanie","dostali","praet:pl:m1:perf","formaczas",7,7,17,49,"Samolot wylądował punktualnie o 11.10, a pierwsi podróżni dostali róże od obsługi lotniska.","NKJP_1M_1303900004/morph_29-p/morph_29.28-s",
